SK|RESULT_CACHE|RESULT_CACHE_TS
1701|Fragrance<+>18108.64%@%Long Denim<+>14595.51%@%Sportswear-Fleece<+>11260.80%@%Boots<+>9841.94%@%Casual Shoes<+>8759.63%@%Long Pants<+>8632.81%@%Outerwear<+>7794.58%@%Dress Shoes<+>7360.40%@%Knit Tops<+>6272.63%@%Woven Tops<+>4196.82%@%Sportswear Sets<+>3852.01%@%Layette<+>2875.08%@%Food & Drink<+>2841.79%@%Earrings<+>2775.25%@%Bracelets<+>2604.53%@%Kitchen Electrics<+>2217.81%@%Small Leather Goods<+>1916.98%@%Watches<+>1843.05%@%Jackets/Blazers<+>1714.76%@%Sandals<+>1663.69%@%Sleepwear<+>1661.10%@%Legwear<+>1635.79%@%Underwear<+>1610.80%@%Athletic Shoes<+>1550.34%@%Dresses<+>1491.75%@%Floor Care<+>1428.30%@%Handbags<+>1420.66%@%Bras<+>1389.06%@%Dress Shirts<+>1226.55%@%Top of Bed<+>1151.79%@%Length Pants<+>1099.52%@%Sheets<+>740.36%@%Shapewear<+>721.42%@%Luggage<+>711.84%@%Sweaters<+>708.36%@%Headwear<+>477.47%@%Male Neckwear<+>421.35%@%Scarves<+>315.62%@%Male Tailored<+>314.67%@%Robes<+>214.50%@%Pets<+>163.49%@%Gift <+>163.15%@%Tabletop<+>160.21%@%Makeup<+>150.48%@%Shorts<+>141.22%@%Cosmetic Accessories<+>116.08%@%Rings<+>79.47%@%Personal Care<+>77.67%@%Belts<+>63.93%@%Bath Shop<+>59.81%@%Skirts<+>43.48%@%Warmwear<+>42.73%@%Gloves<+>37.02%@%Home Decor<+>33.13%@%Jewelry Sets<+>25.56%@%Swimsuits<+>20.38%@%Shoe Accessories<+>20.14%@%Rain<+>7.49%@%Home Fragrance<+>3.20%@%Sun Protection<+>-78.98%@%Necklaces<+>-146.38%@%Bath/Cleanse<+>-285.31%@%|2023-09-20 00:57:43.882517
1702|Knit Tops<+>17690.10%@%Long Denim<+>14655.26%@%Makeup<+>10269.85%@%Handbags<+>9063.63%@%Outerwear<+>8758.25%@%Sweaters<+>7293.86%@%Dresses<+>6887.12%@%Fragrance<+>6766.45%@%Long Pants<+>6695.88%@%Woven Tops<+>5734.06%@%Treatment<+>5382.54%@%Sportswear-Fleece<+>4948.29%@%Boots<+>4633.63%@%Bracelets<+>3470.85%@%Jackets/Blazers<+>3405.65%@%Casual Shoes<+>2806.98%@%Watches<+>2727.13%@%Small Leather Goods<+>2452.37%@%Underwear<+>2338.43%@%Dress Shoes<+>1966.68%@%Length Pants<+>1909.73%@%Tabletop<+>1628.39%@%Kitchen Electrics<+>1408.63%@%Cookware<+>1387.12%@%Sleepwear<+>1234.94%@%Sportswear Sets<+>1170.68%@%Dress Shirts<+>1145.61%@%Necklaces<+>935.31%@%Bras<+>812.26%@%Bath Shop<+>776.06%@%Scarves<+>677.14%@%Athletic Shoes<+>482.43%@%Luggage<+>449.85%@%Home Decor<+>408.66%@%Legwear<+>383.00%@%Headwear<+>356.75%@%Shapewear<+>354.07%@%Earrings<+>304.42%@%Top of Bed<+>284.67%@%Layette<+>197.64%@%Home Fragrance<+>185.87%@%Skirts<+>169.62%@%Male Neckwear<+>155.05%@%Pets<+>129.45%@%Basic Bedding<+>118.65%@%Bath/Cleanse<+>115.45%@%Cosmetic Accessories<+>104.69%@%Food & Drink<+>86.68%@%Sandals<+>81.91%@%Sun Protection<+>57.02%@%Basic Housewares<+>39.60%@%Miscellaneous<+>31.67%@%Rain<+>23.94%@%Linens<+>18.22%@%Warmwear<+>17.50%@%Pins<+>7.00%@%Swimsuits<+>5.61%@%Shoe Accessories<+>4.80%@%Anklets<+>4.50%@%Swim Coverups<+>0.41%@%Personal Care<+>-0.67%@%Floor Care<+>-2.38%@%Jewelry Sets<+>-8.66%@%Sheets<+>-12.17%@%Gloves<+>-30.51%@%Rings<+>-70.81%@%Robes<+>-86.92%@%Eyewear<+>-206.60%@%Belts<+>-313.89%@%Shorts<+>-349.48%@%Male Tailored<+>-749.55%@%|2023-09-20 00:57:43.995028
1703|Long Pants<+>33654.22%@%Knit Tops<+>33496.04%@%Boots<+>28363.45%@%Sweaters<+>23582.97%@%Outerwear<+>20625.95%@%Casual Shoes<+>20261.18%@%Fragrance<+>19576.66%@%Woven Tops<+>17731.42%@%Dresses<+>16596.96%@%Handbags<+>16023.82%@%Long Denim<+>14818.07%@%Dress Shoes<+>11770.32%@%Jackets/Blazers<+>11358.68%@%Underwear<+>10080.77%@%Bras<+>9196.47%@%Sportswear-Fleece<+>8896.48%@%Sleepwear<+>7392.17%@%Legwear<+>7379.29%@%Pets<+>6581.76%@%Small Leather Goods<+>5891.63%@%Watches<+>5779.33%@%Sportswear Sets<+>5358.72%@%Skirts<+>5351.86%@%Sandals<+>5252.36%@%Layette<+>4451.31%@%Luggage<+>4412.38%@%Dress Shirts<+>4180.52%@%Length Pants<+>3857.47%@%Shorts<+>3704.73%@%Tabletop<+>3704.29%@%Kitchen Electrics<+>3597.80%@%Necklaces<+>3418.25%@%Athletic Shoes<+>2712.79%@%Home Decor<+>2689.92%@%Basic Housewares<+>2631.32%@%Male Tailored<+>2550.06%@%Swimsuits<+>2530.81%@%Warmwear<+>1991.06%@%Earrings<+>1596.14%@%Cookware<+>1592.02%@%Male Neckwear<+>1550.64%@%Headwear<+>1549.42%@%Scarves<+>1372.22%@%Belts<+>1366.21%@%Cosmetic Accessories<+>1276.61%@%Makeup<+>1120.26%@%Food & Drink<+>1118.56%@%Bath Shop<+>1096.46%@%Treatment<+>992.21%@%Shapewear<+>980.70%@%Gloves<+>900.22%@%Floor Care<+>859.01%@%Bracelets<+>739.16%@%Linens<+>737.60%@%Bath/Cleanse<+>511.51%@%Robes<+>469.48%@%Top of Bed<+>433.00%@%Basic Bedding<+>327.99%@%Personal Care<+>311.56%@%Sheets<+>264.86%@%Eyewear<+>242.29%@%Gift <+>203.52%@%Shoe Accessories<+>161.50%@%Home Fragrance<+>131.35%@%Blankets <+>104.09%@%Sun Protection<+>29.41%@%Rings<+>12.56%@%Stationery<+>-2.04%@%Miscellaneous<+>-11.53%@%|2023-09-20 00:57:44.114912
1704|Long Pants<+>8158.34%@%Dresses<+>7319.72%@%Knit Tops<+>7307.06%@%Fragrance<+>7019.33%@%Outerwear<+>6020.20%@%Sweaters<+>5667.57%@%Boots<+>5593.71%@%Sportswear Sets<+>4949.67%@%Sandals<+>4917.21%@%Long Denim<+>4683.81%@%Pets<+>4395.59%@%Woven Tops<+>3928.29%@%Jackets/Blazers<+>3715.03%@%Dress Shoes<+>3354.92%@%Small Leather Goods<+>3242.90%@%Handbags<+>2960.29%@%Skirts<+>2911.23%@%Shorts<+>2781.56%@%Swimsuits<+>2585.35%@%Necklaces<+>2565.70%@%Tabletop<+>2560.36%@%Luggage<+>2355.54%@%Length Pants<+>2281.55%@%Casual Shoes<+>2264.49%@%Watches<+>2203.68%@%Sportswear-Fleece<+>2121.10%@%Sleepwear<+>1845.77%@%Male Neckwear<+>1475.57%@%Home Decor<+>1452.43%@%Dress Shirts<+>1347.28%@%Bras<+>1186.71%@%Kitchen Electrics<+>1151.84%@%Basic Housewares<+>1084.78%@%Male Tailored<+>1080.81%@%Underwear<+>952.67%@%Top of Bed<+>928.78%@%Gloves<+>864.07%@%Food & Drink<+>846.77%@%Headwear<+>779.14%@%Jewelry Sets<+>746.81%@%Bath/Cleanse<+>704.04%@%Cosmetic Accessories<+>646.01%@%Scarves<+>613.47%@%Legwear<+>533.38%@%Layette<+>442.46%@%Treatment<+>330.63%@%Athletic Shoes<+>329.85%@%Rings<+>325.34%@%Personal Care<+>305.22%@%Linens<+>284.35%@%Warmwear<+>235.13%@%Belts<+>170.57%@%Bracelets<+>154.39%@%Pins<+>131.14%@%Gift <+>96.92%@%Sheets<+>93.28%@%Basic Bedding<+>81.88%@%Shoe Accessories<+>53.04%@%Floor Care<+>35.94%@%Sun Protection<+>29.43%@%Shapewear<+>27.09%@%Earrings<+>22.40%@%Swim Coverups<+>18.55%@%Robes<+>13.82%@%Bath Shop<+>7.94%@%Anklets<+>2.78%@%Blankets <+>2.76%@%Home Fragrance<+>-24.30%@%Eyewear<+>-35.44%@%Cookware<+>-226.37%@%|2023-09-20 00:57:44.234117
1705|Knit Tops<+>1916.00%@%Long Pants<+>722.00%@%Legwear<+>620.00%@%Sweaters<+>520.00%@%Long Denim<+>456.00%@%Casual Shoes<+>418.00%@%Dresses<+>410.00%@%Sportswear-Fleece<+>389.00%@%Sleepwear<+>361.00%@%Underwear<+>360.00%@%Length Pants<+>351.00%@%Woven Tops<+>342.00%@%Outerwear<+>340.00%@%Boots<+>326.01%@%Fragrance<+>291.00%@%Home Decor<+>277.00%@%Layette<+>260.00%@%Sportswear Sets<+>227.00%@%Handbags<+>188.00%@%Skirts<+>178.00%@%Shorts<+>173.00%@%Earrings<+>170.00%@%Dress Shoes<+>165.00%@%Bras<+>163.00%@%Scarves<+>162.00%@%Sandals<+>152.00%@%Food & Drink<+>151.00%@%Necklaces<+>125.00%@%Tabletop<+>124.00%@%Dress Shirts<+>124.00%@%Pets<+>123.00%@%Jackets/Blazers<+>113.00%@%Basic Housewares<+>96.00%@%Bracelets<+>95.00%@%Headwear<+>94.00%@%Bath Shop<+>92.00%@%Makeup<+>92.00%@%Swimsuits<+>88.00%@%Luggage<+>76.00%@%Treatment<+>74.00%@%Male Neckwear<+>71.00%@%Watches<+>69.00%@%Warmwear<+>64.00%@%Male Tailored<+>59.00%@%Athletic Shoes<+>59.00%@%Small Leather Goods<+>56.00%@%Cookware<+>55.00%@%Kitchen Electrics<+>53.00%@%Gloves<+>52.00%@%Basic Bedding<+>51.00%@%Home Fragrance<+>50.00%@%Top of Bed<+>36.00%@%Belts<+>32.00%@%Bath/Cleanse<+>26.00%@%Linens<+>22.00%@%Shapewear<+>19.00%@%Gift <+>18.00%@%Swim Coverups<+>15.00%@%Robes<+>13.00%@%Personal Care<+>13.00%@%Cosmetic Accessories<+>12.00%@%Blankets <+>12.00%@%Rain<+>12.00%@%Eyewear<+>10.00%@%Rings<+>9.00%@%Jewelry Sets<+>8.00%@%Daywear<+>8.00%@%Stationery<+>8.00%@%Floor Care<+>7.00%@%Miscellaneous<+>7.00%@%Sun Protection<+>4.00%@%Sheets<+>2.00%@%Pins<+>1.00%@%Shoe Accessories<+>1.00%@%|2023-09-20 00:57:44.365562
1706|Long Denim<+>16713.66%@%Knit Tops<+>14386.56%@%Casual Shoes<+>10441.19%@%Woven Tops<+>10155.44%@%Long Pants<+>9163.64%@%Bras<+>6608.45%@%Fragrance<+>6420.08%@%Underwear<+>4854.33%@%Sweaters<+>3656.06%@%Sportswear-Fleece<+>3507.19%@%Necklaces<+>3185.35%@%Boots<+>3181.54%@%Handbags<+>3158.68%@%Sleepwear<+>2814.83%@%Outerwear<+>2768.15%@%Legwear<+>2649.51%@%Kitchen Electrics<+>2640.42%@%Length Pants<+>2636.23%@%Watches<+>2378.62%@%Sportswear Sets<+>2106.01%@%Athletic Shoes<+>1788.73%@%Male Tailored<+>1542.04%@%Dresses<+>1441.04%@%Jackets/Blazers<+>1412.44%@%Earrings<+>1366.91%@%Cookware<+>1192.99%@%Small Leather Goods<+>1188.95%@%Dress Shirts<+>1147.35%@%Layette<+>1124.62%@%Tabletop<+>997.26%@%Dress Shoes<+>988.63%@%Floor Care<+>942.43%@%Treatment<+>894.43%@%Top of Bed<+>589.27%@%Belts<+>561.17%@%Accessory Sets<+>482.26%@%Basic Bedding<+>374.27%@%Sheets<+>322.56%@%Food & Drink<+>286.86%@%Shapewear<+>286.34%@%Bath Shop<+>279.01%@%Headwear<+>245.72%@%Home Fragrance<+>191.53%@%Pets<+>175.50%@%Gift <+>167.43%@%Male Neckwear<+>160.31%@%Rings<+>134.70%@%Sun Protection<+>76.32%@%Linens<+>75.58%@%Robes<+>68.67%@%Swimsuits<+>62.43%@%Cosmetic Accessories<+>50.76%@%Luggage<+>48.79%@%Home Decor<+>31.16%@%Shoe Accessories<+>25.02%@%Pins<+>22.05%@%Warmwear<+>17.49%@%Eyewear<+>16.87%@%Basic Housewares<+>16.11%@%Blankets <+>1.56%@%Bath/Cleanse<+>-0.30%@%Bracelets<+>-9.05%@%Personal Care<+>-23.08%@%Daywear<+>-42.51%@%Sandals<+>-43.64%@%Jewelry Sets<+>-54.70%@%Gloves<+>-79.55%@%Scarves<+>-185.16%@%Skirts<+>-284.71%@%Shorts<+>-349.11%@%|2023-09-20 00:57:44.468924
1707|Knit Tops<+>1303.00%@%Legwear<+>613.00%@%Outerwear<+>548.63%@%Long Pants<+>485.00%@%Sportswear-Fleece<+>480.00%@%Sweaters<+>465.00%@%Sleepwear<+>380.00%@%Underwear<+>377.00%@%Casual Shoes<+>314.00%@%Woven Tops<+>308.00%@%Sportswear Sets<+>299.00%@%Food & Drink<+>299.00%@%Layette<+>273.00%@%Boots<+>258.00%@%Long Denim<+>256.00%@%Length Pants<+>256.00%@%Home Decor<+>254.00%@%Skirts<+>251.00%@%Dresses<+>224.00%@%Bras<+>198.00%@%Makeup<+>161.00%@%Scarves<+>156.00%@%Jackets/Blazers<+>153.00%@%Fragrance<+>148.00%@%Handbags<+>136.00%@%Shorts<+>133.00%@%Headwear<+>133.00%@%Earrings<+>132.00%@%Necklaces<+>114.00%@%Bracelets<+>111.00%@%Sandals<+>107.00%@%Pets<+>104.00%@%Tabletop<+>101.00%@%Gloves<+>89.00%@%Luggage<+>87.00%@%Treatment<+>85.00%@%Warmwear<+>84.00%@%Male Neckwear<+>83.00%@%Dress Shoes<+>83.00%@%Kitchen Electrics<+>72.00%@%Basic Housewares<+>54.00%@%Home Fragrance<+>50.00%@%Small Leather Goods<+>42.00%@%Swimsuits<+>41.00%@%Robes<+>41.00%@%Basic Bedding<+>39.00%@%Shapewear<+>38.00%@%Athletic Shoes<+>37.00%@%Cosmetic Accessories<+>33.00%@%Dress Shirts<+>28.00%@%Jewelry Sets<+>28.00%@%Cookware<+>27.00%@%Bath/Cleanse<+>26.00%@%Watches<+>26.00%@%Pins<+>21.00%@%Floor Care<+>20.00%@%Bath Shop<+>19.00%@%Male Tailored<+>18.00%@%Top of Bed<+>15.00%@%Belts<+>14.00%@%Personal Care<+>12.00%@%Sun Protection<+>10.00%@%Eyewear<+>10.00%@%Shoe Accessories<+>8.00%@%Rings<+>7.00%@%Blankets <+>6.00%@%Sheets<+>6.00%@%Linens<+>5.00%@%Swim Coverups<+>4.00%@%Stationery<+>2.00%@%Anklets<+>1.00%@%|2023-09-20 00:57:44.580230
1708|Knit Tops<+>1542.00%@%Long Pants<+>838.00%@%Sweaters<+>669.00%@%Legwear<+>667.00%@%Outerwear<+>499.00%@%Sportswear-Fleece<+>461.00%@%Casual Shoes<+>384.00%@%Long Denim<+>367.00%@%Woven Tops<+>366.00%@%Underwear<+>362.00%@%Fragrance<+>348.00%@%Sleepwear<+>336.00%@%Dresses<+>289.00%@%Home Decor<+>281.00%@%Makeup<+>254.00%@%Sportswear Sets<+>244.00%@%Length Pants<+>235.00%@%Skirts<+>203.00%@%Layette<+>192.00%@%Bras<+>184.00%@%Shorts<+>179.00%@%Boots<+>171.00%@%Jackets/Blazers<+>165.00%@%Food & Drink<+>163.00%@%Basic Housewares<+>139.00%@%Earrings<+>134.00%@%Headwear<+>115.00%@%Dress Shoes<+>102.00%@%Pets<+>99.00%@%Bath/Cleanse<+>98.00%@%Warmwear<+>93.00%@%Necklaces<+>91.00%@%Sandals<+>90.00%@%Scarves<+>88.00%@%Bracelets<+>85.00%@%Athletic Shoes<+>64.00%@%Dress Shirts<+>64.00%@%Personal Care<+>63.00%@%Kitchen Electrics<+>63.00%@%Luggage<+>61.00%@%Treatment<+>59.00%@%Shapewear<+>58.00%@%Home Fragrance<+>50.00%@%Watches<+>49.00%@%Male Neckwear<+>49.00%@%Handbags<+>48.00%@%Tabletop<+>44.00%@%Gloves<+>42.00%@%Cookware<+>40.00%@%Bath Shop<+>39.00%@%Basic Bedding<+>37.00%@%Swimsuits<+>33.00%@%Robes<+>30.00%@%Small Leather Goods<+>29.00%@%Male Tailored<+>29.00%@%Shoe Accessories<+>22.00%@%Linens<+>17.00%@%Eyewear<+>16.00%@%Floor Care<+>15.00%@%Cosmetic Accessories<+>13.00%@%Jewelry Sets<+>12.00%@%Stationery<+>12.00%@%Belts<+>10.00%@%Gift <+>9.00%@%Rings<+>7.00%@%Anklets<+>6.00%@%Miscellaneous<+>5.00%@%Daywear<+>3.00%@%Blankets <+>3.00%@%Swim Coverups<+>2.00%@%Top of Bed<+>2.00%@%Pins<+>1.00%@%Sun Protection<+>1.00%@%Rain<+>1.00%@%|2023-09-20 00:57:44.682508
1709|Dresses<+>14022.86%@%Woven Tops<+>13122.29%@%Fragrance<+>10783.87%@%Knit Tops<+>9748.19%@%Sportswear Sets<+>8750.91%@%Underwear<+>7505.87%@%Boots<+>7016.24%@%Long Denim<+>6609.36%@%Home Decor<+>6317.29%@%Jackets/Blazers<+>5739.83%@%Shorts<+>5451.11%@%Sportswear-Fleece<+>4866.18%@%Length Pants<+>4667.86%@%Pets<+>4314.92%@%Outerwear<+>3904.48%@%Sweaters<+>3769.40%@%Sleepwear<+>3454.11%@%Food & Drink<+>3195.60%@%Male Tailored<+>3082.23%@%Tabletop<+>2870.61%@%Top of Bed<+>2852.32%@%Long Pants<+>2670.57%@%Dress Shirts<+>2137.39%@%Earrings<+>2130.02%@%Casual Shoes<+>2072.84%@%Sandals<+>2055.84%@%Basic Housewares<+>1888.18%@%Layette<+>1745.82%@%Jewelry Sets<+>1733.43%@%Male Neckwear<+>1714.13%@%Sheets<+>1676.59%@%Sun Protection<+>1623.38%@%Dress Shoes<+>1599.70%@%Basic Bedding<+>1580.44%@%Handbags<+>1531.55%@%Skirts<+>1279.28%@%Kitchen Electrics<+>1271.81%@%Home Fragrance<+>1257.17%@%Headwear<+>1088.69%@%Accessory Sets<+>1082.55%@%Shapewear<+>1078.76%@%Scarves<+>1016.82%@%Eyewear<+>986.79%@%Athletic Shoes<+>944.10%@%Luggage<+>939.64%@%Cookware<+>838.82%@%Swimsuits<+>770.12%@%Necklaces<+>695.49%@%Robes<+>616.52%@%Rings<+>578.86%@%Small Leather Goods<+>493.11%@%Bracelets<+>488.89%@%Legwear<+>457.86%@%Bras<+>439.08%@%Personal Care<+>239.03%@%Bath/Cleanse<+>191.94%@%Belts<+>170.10%@%Floor Care<+>159.73%@%Gloves<+>159.50%@%Blankets <+>149.03%@%Gift <+>95.08%@%Cosmetic Accessories<+>81.98%@%Makeup<+>74.82%@%Shoe Accessories<+>70.45%@%Warmwear<+>66.86%@%Pins<+>27.27%@%Daywear<+>13.99%@%Treatment<+>10.27%@%Stationery<+>9.18%@%Swim Coverups<+>-3.29%@%Watches<+>-75.70%@%Bath Shop<+>-126.45%@%|2023-09-20 00:57:44.811592
1710|Fragrance<+>13311.97%@%Knit Tops<+>12367.56%@%Woven Tops<+>10567.81%@%Long Pants<+>9533.96%@%Dresses<+>9457.41%@%Sweaters<+>9198.45%@%Long Denim<+>7939.48%@%Casual Shoes<+>7721.17%@%Treatment<+>5788.40%@%Dress Shoes<+>4829.68%@%Jackets/Blazers<+>4762.27%@%Male Tailored<+>4561.82%@%Outerwear<+>4168.15%@%Handbags<+>4120.65%@%Makeup<+>3368.39%@%Sportswear-Fleece<+>3107.04%@%Dress Shirts<+>3077.84%@%Top of Bed<+>2226.89%@%Skirts<+>1492.69%@%Sleepwear<+>1379.20%@%Earrings<+>1258.53%@%Bras<+>1237.29%@%Kitchen Electrics<+>1224.44%@%Male Neckwear<+>1169.53%@%Boots<+>1148.59%@%Tabletop<+>938.52%@%Bracelets<+>820.64%@%Luggage<+>811.32%@%Floor Care<+>804.68%@%Watches<+>793.49%@%Length Pants<+>790.40%@%Sportswear Sets<+>762.56%@%Underwear<+>712.69%@%Legwear<+>709.80%@%Sheets<+>689.19%@%Layette<+>610.21%@%Athletic Shoes<+>542.55%@%Necklaces<+>469.59%@%Cookware<+>464.59%@%Small Leather Goods<+>397.99%@%Home Decor<+>354.64%@%Headwear<+>318.45%@%Scarves<+>288.47%@%Bath Shop<+>274.32%@%Belts<+>254.31%@%Shapewear<+>230.89%@%Robes<+>199.70%@%Pets<+>195.68%@%Food & Drink<+>147.60%@%Swimsuits<+>139.43%@%Basic Housewares<+>116.58%@%Bath/Cleanse<+>78.45%@%Basic Bedding<+>64.71%@%Personal Care<+>59.93%@%Home Fragrance<+>57.82%@%Sandals<+>53.60%@%Rings<+>49.39%@%Cosmetic Accessories<+>38.35%@%Sun Protection<+>37.92%@%Daywear<+>17.16%@%Eyewear<+>8.71%@%Jewelry Sets<+>7.54%@%Blankets <+>2.52%@%Gift <+>1.80%@%Swim Coverups<+>1.02%@%Shorts<+>-300.30%@%|2023-09-20 00:57:44.957606
1711|Dresses<+>19723.72%@%Outerwear<+>15777.18%@%Casual Shoes<+>8984.53%@%Fragrance<+>8650.88%@%Knit Tops<+>8136.15%@%Dress Shoes<+>7714.72%@%Sweaters<+>7508.22%@%Long Denim<+>6993.76%@%Long Pants<+>6957.46%@%Woven Tops<+>6183.55%@%Boots<+>5799.97%@%Jackets/Blazers<+>5113.84%@%Handbags<+>4754.33%@%Watches<+>3724.64%@%Sportswear-Fleece<+>3621.68%@%Athletic Shoes<+>3530.68%@%Top of Bed<+>2161.84%@%Length Pants<+>1950.95%@%Male Tailored<+>1838.38%@%Bracelets<+>1591.51%@%Rings<+>1360.01%@%Earrings<+>1224.11%@%Small Leather Goods<+>1127.93%@%Sandals<+>1005.05%@%Sportswear Sets<+>975.63%@%Basic Bedding<+>958.02%@%Skirts<+>952.85%@%Sheets<+>892.67%@%Dress Shirts<+>880.21%@%Luggage<+>847.95%@%Underwear<+>699.01%@%Shorts<+>600.12%@%Necklaces<+>593.29%@%Tabletop<+>542.43%@%Floor Care<+>448.19%@%Legwear<+>417.76%@%Scarves<+>396.49%@%Male Neckwear<+>313.81%@%Gift <+>306.45%@%Swimsuits<+>303.74%@%Cookware<+>264.15%@%Bras<+>252.49%@%Bath Shop<+>228.70%@%Headwear<+>212.76%@%Home Fragrance<+>128.31%@%Kitchen Electrics<+>125.09%@%Belts<+>117.30%@%Pets<+>116.35%@%Home Decor<+>115.08%@%Eyewear<+>104.98%@%Robes<+>87.60%@%Shapewear<+>55.99%@%Blankets <+>54.13%@%Personal Care<+>48.58%@%Sleepwear<+>36.16%@%Gloves<+>35.24%@%Stationery<+>26.40%@%Food & Drink<+>17.41%@%Bath/Cleanse<+>13.41%@%Shoe Accessories<+>12.49%@%Pins<+>11.95%@%Layette<+>9.32%@%Jewelry Sets<+>6.91%@%Swim Coverups<+>4.49%@%Accessory Sets<+>0.82%@%Cosmetic Accessories<+>0.76%@%Basic Housewares<+>-33.66%@%Miscellaneous<+>-34.81%@%|2023-09-20 00:57:45.070142
1712|Boots<+>28698.53%@%Knit Tops<+>25342.66%@%Handbags<+>24936.98%@%Fragrance<+>24514.89%@%Woven Tops<+>23833.70%@%Casual Shoes<+>20059.71%@%Long Pants<+>19234.55%@%Outerwear<+>18408.53%@%Long Denim<+>17835.39%@%Dresses<+>13811.15%@%Sweaters<+>12997.95%@%Sportswear-Fleece<+>11820.93%@%Dress Shoes<+>9712.88%@%Makeup<+>9054.87%@%Bras<+>9029.58%@%Legwear<+>8800.50%@%Underwear<+>8163.95%@%Luggage<+>6940.16%@%Sleepwear<+>6804.80%@%Jackets/Blazers<+>6391.65%@%Kitchen Electrics<+>6078.44%@%Dress Shirts<+>6064.83%@%Athletic Shoes<+>5683.91%@%Sportswear Sets<+>5380.86%@%Tabletop<+>5098.56%@%Male Tailored<+>4724.33%@%Small Leather Goods<+>3825.58%@%Scarves<+>3255.09%@%Length Pants<+>2871.15%@%Treatment<+>2768.92%@%Cookware<+>2620.19%@%Watches<+>2540.53%@%Necklaces<+>2054.27%@%Basic Housewares<+>1938.32%@%Sandals<+>1818.99%@%Shapewear<+>1795.24%@%Sheets<+>1571.29%@%Floor Care<+>1543.47%@%Male Neckwear<+>1375.65%@%Warmwear<+>1223.45%@%Gloves<+>1197.34%@%Top of Bed<+>1168.85%@%Earrings<+>1041.06%@%Headwear<+>908.79%@%Bath Shop<+>905.97%@%Layette<+>879.93%@%Home Decor<+>844.10%@%Robes<+>734.28%@%Food & Drink<+>727.47%@%Bracelets<+>650.26%@%Pets<+>577.37%@%Linens<+>524.87%@%Basic Bedding<+>366.84%@%Cosmetic Accessories<+>365.48%@%Shorts<+>345.81%@%Skirts<+>229.60%@%Rings<+>207.89%@%Home Fragrance<+>144.36%@%Accessory Sets<+>94.42%@%Bath/Cleanse<+>92.12%@%Shoe Accessories<+>92.04%@%Sun Protection<+>90.19%@%Belts<+>80.99%@%Eyewear<+>75.46%@%Rain<+>70.29%@%Gift <+>45.04%@%Jewelry Sets<+>29.76%@%Pins<+>25.37%@%Swim Coverups<+>17.20%@%Swimsuits<+>14.77%@%Blankets <+>5.09%@%Personal Care<+>-233.25%@%|2023-09-20 00:57:45.175075
1713|Knit Tops<+>16241.93%@%Dresses<+>12442.33%@%Handbags<+>11165.90%@%Boots<+>10576.40%@%Long Pants<+>10077.60%@%Sweaters<+>9465.29%@%Woven Tops<+>8820.02%@%Makeup<+>7475.62%@%Outerwear<+>7215.17%@%Casual Shoes<+>7030.53%@%Male Tailored<+>5746.76%@%Jackets/Blazers<+>5342.12%@%Dress Shoes<+>5174.41%@%Dress Shirts<+>3971.20%@%Bras<+>3817.36%@%Long Denim<+>3465.24%@%Athletic Shoes<+>3110.52%@%Sportswear-Fleece<+>2856.10%@%Treatment<+>2848.85%@%Miscellaneous<+>2461.38%@%Legwear<+>2445.50%@%Rings<+>2176.44%@%Sleepwear<+>2149.20%@%Luggage<+>2073.35%@%Underwear<+>1971.71%@%Small Leather Goods<+>1561.57%@%Scarves<+>1381.24%@%Kitchen Electrics<+>1378.08%@%Food & Drink<+>1372.96%@%Watches<+>1242.66%@%Male Neckwear<+>1172.20%@%Tabletop<+>1062.47%@%Earrings<+>1008.16%@%Basic Housewares<+>851.62%@%Pets<+>808.69%@%Floor Care<+>700.19%@%Bracelets<+>684.83%@%Shorts<+>666.80%@%Robes<+>651.23%@%Layette<+>628.58%@%Warmwear<+>470.62%@%Necklaces<+>437.53%@%Skirts<+>416.89%@%Shapewear<+>372.15%@%Top of Bed<+>337.27%@%Cookware<+>297.37%@%Headwear<+>289.73%@%Fragrance<+>279.47%@%Cosmetic Accessories<+>262.93%@%Length Pants<+>211.09%@%Basic Bedding<+>201.70%@%Eyewear<+>186.07%@%Sportswear Sets<+>185.47%@%Bath Shop<+>101.93%@%Sheets<+>101.48%@%Gift <+>93.08%@%Gloves<+>83.27%@%Swimsuits<+>69.05%@%Sandals<+>63.10%@%Sun Protection<+>25.59%@%Shoe Accessories<+>20.24%@%Personal Care<+>20.15%@%Belts<+>18.39%@%Home Fragrance<+>11.24%@%Jewelry Sets<+>8.14%@%Swim Coverups<+>7.60%@%Home Decor<+>-10.75%@%Linens<+>-71.77%@%Rain<+>-131.62%@%Bath/Cleanse<+>-531.99%@%|2023-09-20 00:57:45.283256
1714|No results|2023-09-20 00:57:45.385473
