2023-09-26 15:50:20.106482
What were my total sales in FLORAL Last Complete Year?|Total sales in FLORAL Last Complete Year.
Which department in Keene has the smallest net gain in sales this year compared to last year?|The department in Keene with the smallest net gain in sales this year compared to last year.
Which department in Newington has the smallest net gain in sales this year compared to last year?|The department in Newington with the smallest net gain in sales this year compared to last year.
Which department in Richfield Springs has the smallest net gain in sales this year compared to last year?|The department in Richfield Springs with the smallest net gain in sales this year compared to last year.
Which department in House Calls has the smallest net gain in sales this year compared to last year?|The department in House Calls with the smallest net gain in sales this year compared to last year.
Which department in Oneida has the smallest net gain in sales this year compared to last year?|The department in Oneida with the smallest net gain in sales this year compared to last year.
Which department in Fulton has the smallest net gain in sales this year compared to last year?|The department in Fulton with the smallest net gain in sales this year compared to last year.
Which department in Sidney has the smallest net gain in sales this year compared to last year?|The department in Sidney with the smallest net gain in sales this year compared to last year.
Which department in Owego has the smallest net gain in sales this year compared to last year?|The department in Owego with the smallest net gain in sales this year compared to last year.
Which department in Delhi has the smallest net gain in sales this year compared to last year?|The department in Delhi with the smallest net gain in sales this year compared to last year.
Which department in Derby has the smallest net gain in sales this year compared to last year?|The department in Derby with the smallest net gain in sales this year compared to last year.
Which department in Champlain has the smallest net gain in sales this year compared to last year?|The department in Champlain with the smallest net gain in sales this year compared to last year.
Which department in Windsor, CT has the smallest net gain in sales this year compared to last year?|The department in Windsor, CT with the smallest net gain in sales this year compared to last year.
Which department in Wilkes has the smallest net gain in sales this year compared to last year?|The department in Wilkes with the smallest net gain in sales this year compared to last year.
Which department in Warwick has the smallest net gain in sales this year compared to last year?|The department in Warwick with the smallest net gain in sales this year compared to last year.
Which department in Colonie has the smallest net gain in sales this year compared to last year?|The department in Colonie with the smallest net gain in sales this year compared to last year.
Which department in Madison NY has the smallest net gain in sales this year compared to last year?|The department in Madison NY with the smallest net gain in sales this year compared to last year.
Which department in Oswego has the smallest net gain in sales this year compared to last year?|The department in Oswego with the smallest net gain in sales this year compared to last year.
Which department in Lebanon has the smallest net gain in sales this year compared to last year?|The department in Lebanon with the smallest net gain in sales this year compared to last year.
Which department in So. Burlington has the smallest net gain in sales this year compared to last year?|The department in So. Burlington with the smallest net gain in sales this year compared to last year.
Which department in Shrewsbury has the smallest net gain in sales this year compared to last year?|The department in Shrewsbury with the smallest net gain in sales this year compared to last year.
Which department in Colchester has the smallest net gain in sales this year compared to last year?|The department in Colchester with the smallest net gain in sales this year compared to last year.
Which department in Hopkinton has the smallest net gain in sales this year compared to last year?|The department in Hopkinton with the smallest net gain in sales this year compared to last year.
Which department in Middletown CT has the smallest net gain in sales this year compared to last year?|The department in Middletown CT with the smallest net gain in sales this year compared to last year.
Which department in Lenox has the smallest net gain in sales this year compared to last year?|The department in Lenox with the smallest net gain in sales this year compared to last year.
Which department in Chenango has the smallest net gain in sales this year compared to last year?|The department in Chenango with the smallest net gain in sales this year compared to last year.
Which department in Cooperstown has the smallest net gain in sales this year compared to last year?|The department in Cooperstown with the smallest net gain in sales this year compared to last year.
Which department in Marshall's Creek has the smallest net gain in sales this year compared to last year?|The department in Marshall's Creek with the smallest net gain in sales this year compared to last year.
Which department in Binghamton has the smallest net gain in sales this year compared to last year?|The department in Binghamton with the smallest net gain in sales this year compared to last year.
Which department in Saratoga has the smallest net gain in sales this year compared to last year?|The department in Saratoga with the smallest net gain in sales this year compared to last year.
Which department in Gardner has the smallest net gain in sales this year compared to last year?|The department in Gardner with the smallest net gain in sales this year compared to last year.
Which department in Webster has the smallest net gain in sales this year compared to last year?|The department in Webster with the smallest net gain in sales this year compared to last year.
Which department in Alexandria Bay has the smallest net gain in sales this year compared to last year?|The department in Alexandria Bay with the smallest net gain in sales this year compared to last year.
Which department in Little Falls has the smallest net gain in sales this year compared to last year?|The department in Little Falls with the smallest net gain in sales this year compared to last year.
Which department in Storrs has the smallest net gain in sales this year compared to last year?|The department in Storrs with the smallest net gain in sales this year compared to last year.
Which department in Sutton MA has the smallest net gain in sales this year compared to last year?|The department in Sutton MA with the smallest net gain in sales this year compared to last year.
Which department in Watervliet has the smallest net gain in sales this year compared to last year?|The department in Watervliet with the smallest net gain in sales this year compared to last year.
Which department in Chatham has the smallest net gain in sales this year compared to last year?|The department in Chatham with the smallest net gain in sales this year compared to last year.
Which department in Warrensburg has the smallest net gain in sales this year compared to last year?|The department in Warrensburg with the smallest net gain in sales this year compared to last year.
Which department in Oxford has the smallest net gain in sales this year compared to last year?|The department in Oxford with the smallest net gain in sales this year compared to last year.
Which department in Ft Edward has the smallest net gain in sales this year compared to last year?|The department in Ft Edward with the smallest net gain in sales this year compared to last year.
Which department in Clifton Park Plaza has the smallest net gain in sales this year compared to last year?|The department in Clifton Park Plaza with the smallest net gain in sales this year compared to last year.
Which department in Tupper Lake has the smallest net gain in sales this year compared to last year?|The department in Tupper Lake with the smallest net gain in sales this year compared to last year.
Which department in North Adams has the smallest net gain in sales this year compared to last year?|The department in North Adams with the smallest net gain in sales this year compared to last year.
Which department in Lenox has the smallest net gain in sales this year compared to last year?|The department in Lenox with the smallest net gain in sales this year compared to last year.
Which department in Watervliet has the smallest net gain in sales this year compared to last year?|The department in Watervliet with the smallest net gain in sales this year compared to last year.
Which department in Saratoga has the smallest net gain in sales this year compared to last year?|The department in Saratoga with the smallest net gain in sales this year compared to last year.
Which department in Oswego has the smallest net gain in sales this year compared to last year?|The department in Oswego with the smallest net gain in sales this year compared to last year.
Which department in Fulton has the smallest net gain in sales this year compared to last year?|The department in Fulton with the smallest net gain in sales this year compared to last year.
Which department in Dunmore St. has the smallest net gain in sales this year compared to last year?|The department in Dunmore St. with the smallest net gain in sales this year compared to last year.
Which department in Oneida has the smallest net gain in sales this year compared to last year?|The department in Oneida with the smallest net gain in sales this year compared to last year.
Which department in Colonie has the smallest net gain in sales this year compared to last year?|The department in Colonie with the smallest net gain in sales this year compared to last year.
Which department in Binghamton has the smallest net gain in sales this year compared to last year?|The department in Binghamton with the smallest net gain in sales this year compared to last year.
Which department in Wilkes-Barre has the smallest net gain in sales this year compared to last year?|The department in Wilkes-Barre with the smallest net gain in sales this year compared to last year.
Which department in Shrewsbury has the smallest net gain in sales this year compared to last year?|The department in Shrewsbury with the smallest net gain in sales this year compared to last year.
Which department in Webster has the smallest net gain in sales this year compared to last year?|The department in Webster with the smallest net gain in sales this year compared to last year.
Which department in Chatham has the smallest net gain in sales this year compared to last year?|The department in Chatham with the smallest net gain in sales this year compared to last year.
Which department in Oswego has the smallest net gain in sales this year compared to last year?|The department in Oswego with the smallest net gain in sales this year compared to last year.
Which departments in Eastern Parkway  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Eastern Parkway  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Brunswick  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Brunswick  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lincoln  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lincoln  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cooper St  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cooper St  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lee  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lee  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Clinton Housecalls  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Clinton Housecalls  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in North Troy  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in North Troy  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Johnstown  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Johnstown  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Price Chopper Pharmacy  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Price Chopper Pharmacy  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Clifton Park  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Clifton Park  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Madison Ave  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Madison Ave  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in West Carthage  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in West Carthage  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Genesee Street  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Genesee Street  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Hamilton Square  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Hamilton Square  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Potsdam  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Potsdam  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Ogdensburg  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Ogdensburg  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Massena  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Massena  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cohoes  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cohoes  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Gouverneur  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Gouverneur  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Glenville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Glenville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Wilton  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Wilton  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Glen Street  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Glen Street  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Catskill  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Catskill  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in North Utica  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in North Utica  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Delaware Ave  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Delaware Ave  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Canton  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Canton  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Menands  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Menands  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Mechanicville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Mechanicville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Watertown  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Watertown  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in East Greenbush  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in East Greenbush  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Clifton Shoppers World  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Clifton Shoppers World  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Middletown  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Middletown  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cobleskill  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cobleskill  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in West Rutland  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in West Rutland  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Barre  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Barre  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Manchester, VT  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Manchester, VT  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in St. Albans  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in St. Albans  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Poughkeepsie  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Poughkeepsie  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Endicott  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Endicott  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Rutland Plaza  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Rutland Plaza  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Hudson  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Hudson  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Westgate  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Westgate  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Oneonta  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Oneonta  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in O'Neill Highway  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in O'Neill Highway  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Brattleboro  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Brattleboro  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Morrisville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Morrisville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Market Bistro  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Market Bistro  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Amsterdam  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Amsterdam  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Pittsfield  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Pittsfield  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in St. Johnsbury  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in St. Johnsbury  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Vails Gate  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Vails Gate  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Park Avenue  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Park Avenue  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Spencer  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Spencer  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Sunderland Road  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Sunderland Road  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Gt. Barrington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Gt. Barrington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Torrington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Torrington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Granville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Granville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Route 50  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Route 50  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Bethlehem  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Bethlehem  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Worcester Fair  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Worcester Fair  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Norwich  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Norwich  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Marlborough  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Marlborough  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Palatine Bridge  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Palatine Bridge  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Shelburne Road  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Shelburne Road  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Malone  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Malone  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in West Lebanon  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in West Lebanon  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Plattsburgh  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Plattsburgh  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Taylor  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Taylor  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lake George  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lake George  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Bennington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Bennington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Erie Blvd.  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Erie Blvd.  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Wyoming  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Wyoming  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Western Lights  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Western Lights  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Altamont Avenue  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Altamont Avenue  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Windsor  VT  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Windsor  VT  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cortland  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cortland  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Main and Cambridge  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Main and Cambridge  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lake Placid  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lake Placid  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Hudson Valley Plaza  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Hudson Valley Plaza  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Clay  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Clay  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Guilderland  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Guilderland  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Malta  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Malta  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Montrose  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Montrose  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Shaker Road  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Shaker Road  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Putnam  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Putnam  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Edwardsville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Edwardsville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Niskayuna  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Niskayuna  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Essex Center  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Essex Center  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Saugerties  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Saugerties  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Mountain Road  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Mountain Road  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Gloversville  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Gloversville  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Glenmont  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Glenmont  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Newburgh  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Newburgh  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cicero  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cicero  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in House Calls Pharmacy  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in House Calls Pharmacy  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in House Calls Pharmacy  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in House Calls Pharmacy  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Westfall PA  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Westfall PA  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Southington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Southington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Bristol  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Bristol  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Vernon  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Vernon  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Rome  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Rome  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Commercial Drive  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Commercial Drive  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Keene  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Keene  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Newington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Newington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Richfield Springs  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Richfield Springs  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in House Calls  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in House Calls  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Oneida  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Oneida  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Fulton  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Fulton  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Sidney  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Sidney  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Owego  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Owego  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Delhi  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Delhi  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Derby  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Derby  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Champlain  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Champlain  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Windsor, CT  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Windsor, CT  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Wilkes  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Wilkes  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Warwick  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Warwick  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Colonie  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Colonie  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Madison NY  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Madison NY  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Oswego  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Oswego  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lebanon  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lebanon  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in So. Burlington  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in So. Burlington  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Shrewsbury  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Shrewsbury  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Colchester  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Colchester  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Hopkinton  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Hopkinton  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Middletown CT  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Middletown CT  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Lenox  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Lenox  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Chenango  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Chenango  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Cooperstown  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Cooperstown  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Marshall's Creek  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Marshall's Creek  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Binghamton  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Binghamton  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Saratoga  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Saratoga  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Gardner  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Gardner  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Webster  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Webster  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Alexandria Bay  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Alexandria Bay  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Little Falls  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Little Falls  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Storrs  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Storrs  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Sutton MA  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Sutton MA  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Watervliet  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Watervliet  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Chatham  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Chatham  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Warrensburg  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Warrensburg  with a positive net gain in sales this year compared to last year excluding pharmacy.
Which departments in Oxford  have a positive net gain in sales this year compared to last year excluding pharmacy?|The departments in Oxford  with a positive net gain in sales this year compared to last year excluding pharmacy.
