SK|RESULT_CACHE|RESULT_CACHE_TS
2681|The top store in TX for JUNIORS products is HOUSTON,TX with $123,104 in sales. The store with the next highest sales is WACO,TX with $110,103 in sales. The lowest ranking store in JUNIORS products is AUSTIN,TX with $60,635 in sales.|2023-08-30 17:56:49.711293
2682|The top store in WA for JUNIORS products is SEATTLE,WA with $73,969 in sales. The store with the next highest sales is OLYMPIA,WA with $66,472 in sales. The lowest ranking store in JUNIORS products is TACOMA,WA with $54,194 in sales.|2023-08-30 17:56:50.269030
2683|The top store in WV for JUNIORS products is MIDDLETOWN,WV with $56,561 in sales. The lowest ranking store in JUNIORS products is MIDDLETOWN,WV with $56,561 in sales.|2023-08-30 17:56:50.819788
2684|The top store in WY for JUNIORS products is ROCKSPRNG,WY with $45,555 in sales. The lowest ranking store in JUNIORS products is ROCKSPRNG,WY with $45,555 in sales.|2023-08-30 17:56:51.406822
2685|The top store in AL for CHILDRENS products is BIRMINGHAM,AL with $222,696 in sales. The store with the next highest sales is HUNTSVILLE,AL with $180,032 in sales. The lowest ranking store in CHILDRENS products is HUNTSVILLE,AL with $180,032 in sales.|2023-08-30 17:56:51.988556
2686|The top store in AZ for CHILDRENS products is FLAGSTAFF,AZ with $181,751 in sales. The lowest ranking store in CHILDRENS products is FLAGSTAFF,AZ with $181,751 in sales.|2023-08-30 17:56:52.591592
2687|The top store in CA for CHILDRENS products is EUREKA,CA with $147,122 in sales. The store with the next highest sales is SAN DIEGO,CA with $106,917 in sales. The lowest ranking store in CHILDRENS products is SAN DIEGO,CA with $106,917 in sales.|2023-08-30 17:56:53.187230
2688|The top store in CT for CHILDRENS products is HARTFORD,CT with $157,246 in sales. The lowest ranking store in CHILDRENS products is HARTFORD,CT with $157,246 in sales.|2023-08-30 17:56:53.783922
2689|The top store in GA for CHILDRENS products is MACON,GA with $127,996 in sales. The lowest ranking store in CHILDRENS products is MACON,GA with $127,996 in sales.|2023-08-30 17:56:54.378882
2690|The top store in IL for CHILDRENS products is BLOOMNGTN,IL with $143,300 in sales. The store with the next highest sales is PERU,IL with $105,083 in sales. The lowest ranking store in CHILDRENS products is PERU,IL with $105,083 in sales.|2023-08-30 17:56:54.962458
2691|The top store in IN for CHILDRENS products is COLUMBUS,IN with $290,220 in sales. The store with the next highest sales is KOKOMO,IN with $111,544 in sales. The lowest ranking store in CHILDRENS products is KOKOMO,IN with $111,544 in sales.|2023-08-30 17:56:55.558485
2692|The top store in LA for CHILDRENS products is NEWORLEANS,LA with $82,886 in sales. The store with the next highest sales is BATONROUGE,LA with $73,937 in sales. The lowest ranking store in CHILDRENS products is BATONROUGE,LA with $73,937 in sales.|2023-08-30 17:56:56.168441
2693|The top store in MI for CHILDRENS products is BILOXI,MI with $123,193 in sales. The store with the next highest sales is JACKSON,MI with $109,685 in sales. The lowest ranking store in CHILDRENS products is JACKSON,MI with $109,685 in sales.|2023-08-30 17:56:56.874254
2694|The top store in NH for CHILDRENS products is CONCORD,NH with $124,618 in sales. The store with the next highest sales is MANCHESTER ,NH with $78,658 in sales. The lowest ranking store in CHILDRENS products is MANCHESTER ,NH with $78,658 in sales.|2023-08-30 17:56:57.420918
2695|The top store in NJ for CHILDRENS products is BRICK,NJ with $108,779 in sales. The lowest ranking store in CHILDRENS products is BRICK,NJ with $108,779 in sales.|2023-08-30 17:56:57.969854
2696|The top store in OR for CHILDRENS products is PORTLAND,OR with $110,959 in sales. The store with the next highest sales is EUGENE,OR with $91,432 in sales. The lowest ranking store in CHILDRENS products is EUGENE,OR with $91,432 in sales.|2023-08-30 17:56:58.545388
2697|The top store in PA for CHILDRENS products is PHILADELPHIA,PA with $156,620 in sales. The store with the next highest sales is YORK,PA with $113,480 in sales. The lowest ranking store in CHILDRENS products is LANCASTER,PA with $87,824 in sales.|2023-08-30 17:56:59.118477
2698|The top store in TN for CHILDRENS products is KNOXVILLE,TN with $224,602 in sales. The lowest ranking store in CHILDRENS products is KNOXVILLE,TN with $224,602 in sales.|2023-08-30 17:56:59.710861
2699|The top store in TX for CHILDRENS products is HOUSTON,TX with $152,196 in sales. The store with the next highest sales is FORTWORTH,TX with $117,573 in sales. The lowest ranking store in CHILDRENS products is ELPASO,TX with $75,386 in sales.|2023-08-30 17:57:00.325944
2700|The top store in WA for CHILDRENS products is OLYMPIA,WA with $122,019 in sales. The store with the next highest sales is TACOMA,WA with $94,207 in sales. The lowest ranking store in CHILDRENS products is SEATTLE,WA with $88,576 in sales.|2023-08-30 17:57:00.911050
2701|The top store in WV for CHILDRENS products is MIDDLETOWN,WV with $109,185 in sales. The lowest ranking store in CHILDRENS products is MIDDLETOWN,WV with $109,185 in sales.|2023-08-30 17:57:01.488396
2702|The top store in WY for CHILDRENS products is ROCKSPRNG,WY with $122,686 in sales. The lowest ranking store in CHILDRENS products is ROCKSPRNG,WY with $122,686 in sales.|2023-08-30 17:57:02.097906
2703|The top store in AL for COSMETICS products is HUNTSVILLE,AL with $398,754 in sales. The store with the next highest sales is BIRMINGHAM,AL with $201,437 in sales. The lowest ranking store in COSMETICS products is BIRMINGHAM,AL with $201,437 in sales.|2023-08-30 17:57:02.696242
2704|The top store in AZ for COSMETICS products is FLAGSTAFF,AZ with $276,445 in sales. The lowest ranking store in COSMETICS products is FLAGSTAFF,AZ with $276,445 in sales.|2023-08-30 17:57:03.363643
2705|The top store in CA for COSMETICS products is EUREKA,CA with $458,135 in sales. The store with the next highest sales is SAN DIEGO,CA with $373,363 in sales. The lowest ranking store in COSMETICS products is SAN DIEGO,CA with $373,363 in sales.|2023-08-30 17:57:03.912768
2706|The top store in CT for COSMETICS products is HARTFORD,CT with $297,816 in sales. The lowest ranking store in COSMETICS products is HARTFORD,CT with $297,816 in sales.|2023-08-30 17:57:04.510356
2707|The top store in GA for COSMETICS products is MACON,GA with $415,417 in sales. The lowest ranking store in COSMETICS products is MACON,GA with $415,417 in sales.|2023-08-30 17:57:05.064400
2708|The top store in IL for COSMETICS products is BLOOMNGTN,IL with $453,132 in sales. The store with the next highest sales is PERU,IL with $324,060 in sales. The lowest ranking store in COSMETICS products is PERU,IL with $324,060 in sales.|2023-08-30 17:57:05.665661
2709|The top store in IN for COSMETICS products is COLUMBUS,IN with $488,295 in sales. The store with the next highest sales is KOKOMO,IN with $301,490 in sales. The lowest ranking store in COSMETICS products is KOKOMO,IN with $301,490 in sales.|2023-08-30 17:57:06.251215
2710|The top store in LA for COSMETICS products is NEWORLEANS,LA with $272,237 in sales. The store with the next highest sales is BATONROUGE,LA with $244,359 in sales. The lowest ranking store in COSMETICS products is BATONROUGE,LA with $244,359 in sales.|2023-08-30 17:57:06.840296
2711|The top store in MI for COSMETICS products is JACKSON,MI with $348,595 in sales. The store with the next highest sales is BILOXI,MI with $328,179 in sales. The lowest ranking store in COSMETICS products is BILOXI,MI with $328,179 in sales.|2023-08-30 17:57:07.432886
2712|The top store in NH for COSMETICS products is CONCORD,NH with $447,175 in sales. The store with the next highest sales is MANCHESTER ,NH with $289,144 in sales. The lowest ranking store in COSMETICS products is MANCHESTER ,NH with $289,144 in sales.|2023-08-30 17:57:08.038418
2713|The top store in NJ for COSMETICS products is BRICK,NJ with $275,922 in sales. The lowest ranking store in COSMETICS products is BRICK,NJ with $275,922 in sales.|2023-08-30 17:57:08.619938
2714|The top store in OR for COSMETICS products is PORTLAND,OR with $358,373 in sales. The store with the next highest sales is EUGENE,OR with $331,114 in sales. The lowest ranking store in COSMETICS products is EUGENE,OR with $331,114 in sales.|2023-08-30 17:57:09.230507
2715|The top store in PA for COSMETICS products is LANCASTER,PA with $290,479 in sales. The store with the next highest sales is HERSHEY,PA with $246,547 in sales. The lowest ranking store in COSMETICS products is PHILADELPHIA,PA with $214,491 in sales.|2023-08-30 17:57:09.811525
2716|The top store in TN for COSMETICS products is KNOXVILLE,TN with $187,983 in sales. The lowest ranking store in COSMETICS products is KNOXVILLE,TN with $187,983 in sales.|2023-08-30 17:57:10.408318
2717|The top store in TX for COSMETICS products is ELPASO,TX with $403,483 in sales. The store with the next highest sales is WACO,TX with $382,288 in sales. The lowest ranking store in COSMETICS products is AUSTIN,TX with $259,451 in sales.|2023-08-30 17:57:11.013220
2718|The top store in WA for COSMETICS products is OLYMPIA,WA with $407,301 in sales. The store with the next highest sales is SEATTLE,WA with $312,616 in sales. The lowest ranking store in COSMETICS products is TACOMA,WA with $241,828 in sales.|2023-08-30 17:57:12.068806
2719|The top store in WV for COSMETICS products is MIDDLETOWN,WV with $252,550 in sales. The lowest ranking store in COSMETICS products is MIDDLETOWN,WV with $252,550 in sales.|2023-08-30 17:57:12.781920
2720|The top store in WY for COSMETICS products is ROCKSPRNG,WY with $242,568 in sales. The lowest ranking store in COSMETICS products is ROCKSPRNG,WY with $242,568 in sales.|2023-08-30 17:57:13.384742
2721|The top store in AL for ACCESSORIES products is HUNTSVILLE,AL with $207,431 in sales. The store with the next highest sales is BIRMINGHAM,AL with $164,701 in sales. The lowest ranking store in ACCESSORIES products is BIRMINGHAM,AL with $164,701 in sales.|2023-08-30 17:57:13.966086
2722|The top store in AZ for ACCESSORIES products is FLAGSTAFF,AZ with $155,831 in sales. The lowest ranking store in ACCESSORIES products is FLAGSTAFF,AZ with $155,831 in sales.|2023-08-30 17:57:14.567292
2723|The top store in CA for ACCESSORIES products is EUREKA,CA with $262,436 in sales. The store with the next highest sales is SAN DIEGO,CA with $196,924 in sales. The lowest ranking store in ACCESSORIES products is SAN DIEGO,CA with $196,924 in sales.|2023-08-30 17:57:15.148878
2724|The top store in CT for ACCESSORIES products is HARTFORD,CT with $219,297 in sales. The lowest ranking store in ACCESSORIES products is HARTFORD,CT with $219,297 in sales.|2023-08-30 17:57:15.755932
2725|The top store in GA for ACCESSORIES products is MACON,GA with $275,969 in sales. The lowest ranking store in ACCESSORIES products is MACON,GA with $275,969 in sales.|2023-08-30 17:57:18.137926
2726|The top store in IL for ACCESSORIES products is BLOOMNGTN,IL with $287,901 in sales. The store with the next highest sales is PERU,IL with $153,007 in sales. The lowest ranking store in ACCESSORIES products is PERU,IL with $153,007 in sales.|2023-08-30 17:57:18.813929
2727|The top store in IN for ACCESSORIES products is COLUMBUS,IN with $602,929 in sales. The store with the next highest sales is KOKOMO,IN with $128,200 in sales. The lowest ranking store in ACCESSORIES products is KOKOMO,IN with $128,200 in sales.|2023-08-30 17:57:19.348984
2728|The top store in LA for ACCESSORIES products is NEWORLEANS,LA with $229,723 in sales. The store with the next highest sales is BATONROUGE,LA with $167,451 in sales. The lowest ranking store in ACCESSORIES products is BATONROUGE,LA with $167,451 in sales.|2023-08-30 17:57:19.915297
2729|The top store in MI for ACCESSORIES products is BILOXI,MI with $180,067 in sales. The store with the next highest sales is JACKSON,MI with $175,092 in sales. The lowest ranking store in ACCESSORIES products is JACKSON,MI with $175,092 in sales.|2023-08-30 17:57:20.504100
2730|The top store in NH for ACCESSORIES products is CONCORD,NH with $279,098 in sales. The store with the next highest sales is MANCHESTER ,NH with $253,864 in sales. The lowest ranking store in ACCESSORIES products is MANCHESTER ,NH with $253,864 in sales.|2023-08-30 17:57:21.110494
2731|The top store in NJ for ACCESSORIES products is BRICK,NJ with $197,607 in sales. The lowest ranking store in ACCESSORIES products is BRICK,NJ with $197,607 in sales.|2023-08-30 17:57:21.691201
2732|The top store in OR for ACCESSORIES products is EUGENE,OR with $300,190 in sales. The store with the next highest sales is PORTLAND,OR with $233,968 in sales. The lowest ranking store in ACCESSORIES products is PORTLAND,OR with $233,968 in sales.|2023-08-30 17:57:22.279558
2733|The top store in PA for ACCESSORIES products is LANCASTER,PA with $246,736 in sales. The store with the next highest sales is HERSHEY,PA with $206,855 in sales. The lowest ranking store in ACCESSORIES products is PHILADELPHIA,PA with $155,150 in sales.|2023-08-30 17:57:22.889045
2734|The top store in TN for ACCESSORIES products is KNOXVILLE,TN with $136,763 in sales. The lowest ranking store in ACCESSORIES products is KNOXVILLE,TN with $136,763 in sales.|2023-08-30 17:57:23.484397
2735|The top store in TX for ACCESSORIES products is HOUSTON,TX with $230,406 in sales. The store with the next highest sales is WACO,TX with $211,110 in sales. The lowest ranking store in ACCESSORIES products is AUSTIN,TX with $162,944 in sales.|2023-08-30 17:57:24.065646
2736|The top store in WA for ACCESSORIES products is OLYMPIA,WA with $458,320 in sales. The store with the next highest sales is TACOMA,WA with $376,709 in sales. The lowest ranking store in ACCESSORIES products is SEATTLE,WA with $166,365 in sales.|2023-08-30 17:57:24.671491
2737|The top store in WV for ACCESSORIES products is MIDDLETOWN,WV with $225,707 in sales. The lowest ranking store in ACCESSORIES products is MIDDLETOWN,WV with $225,707 in sales.|2023-08-30 17:57:25.248978
2738|The top store in WY for ACCESSORIES products is ROCKSPRNG,WY with $184,545 in sales. The lowest ranking store in ACCESSORIES products is ROCKSPRNG,WY with $184,545 in sales.|2023-08-30 17:57:25.917516
2739|The top store in AL for SHOES products is HUNTSVILLE,AL with $278,001 in sales. The store with the next highest sales is BIRMINGHAM,AL with $258,252 in sales. The lowest ranking store in SHOES products is BIRMINGHAM,AL with $258,252 in sales.|2023-08-30 17:57:26.486623
2740|The top store in AZ for SHOES products is FLAGSTAFF,AZ with $258,946 in sales. The lowest ranking store in SHOES products is FLAGSTAFF,AZ with $258,946 in sales.|2023-08-30 17:57:27.090959
2741|The top store in CA for SHOES products is EUREKA,CA with $274,942 in sales. The store with the next highest sales is SAN DIEGO,CA with $203,434 in sales. The lowest ranking store in SHOES products is SAN DIEGO,CA with $203,434 in sales.|2023-08-30 17:57:27.640389
2742|The top store in CT for SHOES products is HARTFORD,CT with $281,073 in sales. The lowest ranking store in SHOES products is HARTFORD,CT with $281,073 in sales.|2023-08-30 17:57:28.190560
2743|The top store in GA for SHOES products is MACON,GA with $217,106 in sales. The lowest ranking store in SHOES products is MACON,GA with $217,106 in sales.|2023-08-30 17:57:28.769665
2744|The top store in IL for SHOES products is BLOOMNGTN,IL with $266,525 in sales. The store with the next highest sales is PERU,IL with $131,165 in sales. The lowest ranking store in SHOES products is PERU,IL with $131,165 in sales.|2023-08-30 17:57:29.411472
2745|The top store in IN for SHOES products is COLUMBUS,IN with $498,580 in sales. The store with the next highest sales is KOKOMO,IN with $153,417 in sales. The lowest ranking store in SHOES products is KOKOMO,IN with $153,417 in sales.|2023-08-30 17:57:29.948828
2746|The top store in LA for SHOES products is BATONROUGE,LA with $245,666 in sales. The store with the next highest sales is NEWORLEANS,LA with $183,616 in sales. The lowest ranking store in SHOES products is NEWORLEANS,LA with $183,616 in sales.|2023-08-30 17:57:30.607378
2747|The top store in MI for SHOES products is BILOXI,MI with $249,282 in sales. The store with the next highest sales is JACKSON,MI with $225,822 in sales. The lowest ranking store in SHOES products is JACKSON,MI with $225,822 in sales.|2023-08-30 17:57:31.340970
2748|The top store in NH for SHOES products is MANCHESTER ,NH with $237,636 in sales. The store with the next highest sales is CONCORD,NH with $220,467 in sales. The lowest ranking store in SHOES products is CONCORD,NH with $220,467 in sales.|2023-08-30 17:57:31.890482
2749|The top store in NJ for SHOES products is BRICK,NJ with $224,517 in sales. The lowest ranking store in SHOES products is BRICK,NJ with $224,517 in sales.|2023-08-30 17:57:32.582309
2750|The top store in OR for SHOES products is PORTLAND,OR with $286,031 in sales. The store with the next highest sales is EUGENE,OR with $154,609 in sales. The lowest ranking store in SHOES products is EUGENE,OR with $154,609 in sales.|2023-08-30 17:57:33.228740
2751|The top store in PA for SHOES products is PHILADELPHIA,PA with $372,047 in sales. The store with the next highest sales is HERSHEY,PA with $275,281 in sales. The lowest ranking store in SHOES products is PITTSBURGH,PA with $190,808 in sales.|2023-08-30 17:57:33.979096
2752|The top store in TN for SHOES products is KNOXVILLE,TN with $226,234 in sales. The lowest ranking store in SHOES products is KNOXVILLE,TN with $226,234 in sales.|2023-08-30 17:57:34.651261
2753|The top store in TX for SHOES products is HOUSTON,TX with $373,981 in sales. The store with the next highest sales is DALLAS,TX with $326,339 in sales. The lowest ranking store in SHOES products is FORTWORTH,TX with $180,619 in sales.|2023-08-30 17:57:35.207985
2754|The top store in WA for SHOES products is TACOMA,WA with $384,146 in sales. The store with the next highest sales is OLYMPIA,WA with $364,743 in sales. The lowest ranking store in SHOES products is SEATTLE,WA with $274,950 in sales.|2023-08-30 17:57:35.957152
2755|The top store in WV for SHOES products is MIDDLETOWN,WV with $348,248 in sales. The lowest ranking store in SHOES products is MIDDLETOWN,WV with $348,248 in sales.|2023-08-30 17:57:36.704610
2756|The top store in WY for SHOES products is ROCKSPRNG,WY with $161,440 in sales. The lowest ranking store in SHOES products is ROCKSPRNG,WY with $161,440 in sales.|2023-08-30 17:57:37.237111
2757|The top store in AL for HOME products is HUNTSVILLE,AL with $149,378 in sales. The store with the next highest sales is BIRMINGHAM,AL with $147,098 in sales. The lowest ranking store in HOME products is BIRMINGHAM,AL with $147,098 in sales.|2023-08-30 17:57:37.803405
2758|The top store in AZ for HOME products is FLAGSTAFF,AZ with $99,573 in sales. The lowest ranking store in HOME products is FLAGSTAFF,AZ with $99,573 in sales.|2023-08-30 17:57:38.384193
2759|The top store in CA for HOME products is EUREKA,CA with $83,361 in sales. The store with the next highest sales is SAN DIEGO,CA with $25,159 in sales. The lowest ranking store in HOME products is SAN DIEGO,CA with $25,159 in sales.|2023-08-30 17:57:38.937420
2760|The top store in CT for HOME products is HARTFORD,CT with $124,471 in sales. The lowest ranking store in HOME products is HARTFORD,CT with $124,471 in sales.|2023-08-30 17:57:39.561094
2761|The top store in GA for HOME products is MACON,GA with $99,782 in sales. The lowest ranking store in HOME products is MACON,GA with $99,782 in sales.|2023-08-30 17:57:40.096756
2762|The top store in IL for HOME products is BLOOMNGTN,IL with $168,690 in sales. The store with the next highest sales is PERU,IL with $108,947 in sales. The lowest ranking store in HOME products is PERU,IL with $108,947 in sales.|2023-08-30 17:57:40.672417
2763|The top store in IN for HOME products is COLUMBUS,IN with $209,088 in sales. The store with the next highest sales is KOKOMO,IN with $96,433 in sales. The lowest ranking store in HOME products is KOKOMO,IN with $96,433 in sales.|2023-08-30 17:57:41.237053
2764|The top store in LA for HOME products is BATONROUGE,LA with $105,426 in sales. The store with the next highest sales is NEWORLEANS,LA with $98,674 in sales. The lowest ranking store in HOME products is NEWORLEANS,LA with $98,674 in sales.|2023-08-30 17:57:41.780567
2765|The top store in MI for HOME products is BILOXI,MI with $124,038 in sales. The store with the next highest sales is JACKSON,MI with $108,774 in sales. The lowest ranking store in HOME products is JACKSON,MI with $108,774 in sales.|2023-08-30 17:57:42.335298
2766|The top store in NH for HOME products is CONCORD,NH with $141,215 in sales. The store with the next highest sales is MANCHESTER ,NH with $99,600 in sales. The lowest ranking store in HOME products is MANCHESTER ,NH with $99,600 in sales.|2023-08-30 17:57:42.870629
2767|The top store in NJ for HOME products is BRICK,NJ with $91,349 in sales. The lowest ranking store in HOME products is BRICK,NJ with $91,349 in sales.|2023-08-30 17:57:43.470958
2768|The top store in OR for HOME products is EUGENE,OR with $111,570 in sales. The store with the next highest sales is PORTLAND,OR with $85,036 in sales. The lowest ranking store in HOME products is PORTLAND,OR with $85,036 in sales.|2023-08-30 17:57:44.008012
2769|The top store in PA for HOME products is PHILADELPHIA,PA with $142,195 in sales. The store with the next highest sales is LANCASTER,PA with $120,263 in sales. The lowest ranking store in HOME products is PITTSBURGH,PA with $74,944 in sales.|2023-08-30 17:57:44.564060
2770|The top store in TN for HOME products is KNOXVILLE,TN with $105,399 in sales. The lowest ranking store in HOME products is KNOXVILLE,TN with $105,399 in sales.|2023-08-30 17:57:45.092630
2771|The top store in TX for HOME products is FORTWORTH,TX with $137,137 in sales. The store with the next highest sales is ELPASO,TX with $131,770 in sales. The lowest ranking store in HOME products is AUSTIN,TX with $80,007 in sales.|2023-08-30 17:57:45.721683
2772|The top store in WA for HOME products is OLYMPIA,WA with $122,716 in sales. The store with the next highest sales is SEATTLE,WA with $108,987 in sales. The lowest ranking store in HOME products is TACOMA,WA with $98,899 in sales.|2023-08-30 17:57:47.484087
2773|The top store in WV for HOME products is MIDDLETOWN,WV with $78,439 in sales. The lowest ranking store in HOME products is MIDDLETOWN,WV with $78,439 in sales.|2023-08-30 17:57:48.171851
2774|The top store in WY for HOME products is ROCKSPRNG,WY with $103,303 in sales. The lowest ranking store in HOME products is ROCKSPRNG,WY with $103,303 in sales.|2023-08-30 17:57:48.721481
2775|HUNTSVILLE,AL is the location in AL with the most sales of OTHER products, with a revenue of $13,504|2023-08-30 17:57:49.069709
2776|FLAGSTAFF,AZ is the location in AZ with the most sales of OTHER products, with a revenue of $23,516|2023-08-30 17:57:49.359801
2777|SAN DIEGO,CA is the location in CA with the most sales of OTHER products, with a revenue of $4,754|2023-08-30 17:57:49.692562
2778|HARTFORD,CT is the location in CT with the most sales of OTHER products, with a revenue of $10,935|2023-08-30 17:57:50.005484
2779|MACON,GA is the location in GA with the most sales of OTHER products, with a revenue of $9,373|2023-08-30 17:57:50.303590
2780|BLOOMNGTN,IL is the location in IL with the most sales of OTHER products, with a revenue of $20,295|2023-08-30 17:57:50.619479
2781|COLUMBUS,IN is the location in IN with the most sales of OTHER products, with a revenue of $16,115|2023-08-30 17:57:50.928515
2782|NEWORLEANS,LA is the location in LA with the most sales of OTHER products, with a revenue of $7,777|2023-08-30 17:57:51.283309
2783|BILOXI,MI is the location in MI with the most sales of OTHER products, with a revenue of $7,011|2023-08-30 17:57:51.602904
2784|CONCORD,NH is the location in NH with the most sales of OTHER products, with a revenue of $11,953|2023-08-30 17:57:51.904360
2785|BRICK,NJ is the location in NJ with the most sales of OTHER products, with a revenue of $4,273|2023-08-30 17:57:52.239443
2786|EUGENE,OR is the location in OR with the most sales of OTHER products, with a revenue of $10,004|2023-08-30 17:57:52.543603
2787|PHILADELPHIA,PA is the location in PA with the most sales of OTHER products, with a revenue of $13,547|2023-08-30 17:57:52.843314
2788|KNOXVILLE,TN is the location in TN with the most sales of OTHER products, with a revenue of $6,780|2023-08-30 17:57:53.281377
2789|HOUSTON,TX is the location in TX with the most sales of OTHER products, with a revenue of $34,835|2023-08-30 17:57:53.641750
2790|OLYMPIA,WA is the location in WA with the most sales of OTHER products, with a revenue of $8,768|2023-08-30 17:57:54.006956
2791|MIDDLETOWN,WV is the location in WV with the most sales of OTHER products, with a revenue of $4,686|2023-08-30 17:57:54.410121
2792|ROCKSPRNG,WY is the location in WY with the most sales of OTHER products, with a revenue of $8,906|2023-08-30 17:57:54.817134
2793|BIRMINGHAM,AL is the location in AL with the most sales of MENS products, with a revenue of $115,371|2023-08-30 17:57:55.176874
2794|FLAGSTAFF,AZ is the location in AZ with the most sales of MENS products, with a revenue of $75,570|2023-08-30 17:57:55.504510
2795|EUREKA,CA is the location in CA with the most sales of MENS products, with a revenue of $113,390|2023-08-30 17:57:55.854997
2796|HARTFORD,CT is the location in CT with the most sales of MENS products, with a revenue of $120,399|2023-08-30 17:57:56.207167
2797|MACON,GA is the location in GA with the most sales of MENS products, with a revenue of $127,223|2023-08-30 17:57:56.530004
2798|BLOOMNGTN,IL is the location in IL with the most sales of MENS products, with a revenue of $161,736|2023-08-30 17:57:56.872106
2799|COLUMBUS,IN is the location in IN with the most sales of MENS products, with a revenue of $205,339|2023-08-30 17:57:57.243871
2800|NEWORLEANS,LA is the location in LA with the most sales of MENS products, with a revenue of $90,767|2023-08-30 17:57:57.552989
2801|BILOXI,MI is the location in MI with the most sales of MENS products, with a revenue of $76,846|2023-08-30 17:57:57.954819
2802|MANCHESTER ,NH is the location in NH with the most sales of MENS products, with a revenue of $110,211|2023-08-30 17:57:58.318091
2803|BRICK,NJ is the location in NJ with the most sales of MENS products, with a revenue of $88,305|2023-08-30 17:57:58.627996
2804|EUGENE,OR is the location in OR with the most sales of MENS products, with a revenue of $82,223|2023-08-30 17:57:59.088646
2805|LANCASTER,PA is the location in PA with the most sales of MENS products, with a revenue of $121,805|2023-08-30 17:57:59.421239
2806|KNOXVILLE,TN is the location in TN with the most sales of MENS products, with a revenue of $105,224|2023-08-30 17:57:59.717663
2807|HOUSTON,TX is the location in TX with the most sales of MENS products, with a revenue of $111,517|2023-08-30 17:58:00.042299
2808|OLYMPIA,WA is the location in WA with the most sales of MENS products, with a revenue of $125,883|2023-08-30 17:58:00.427756
2809|MIDDLETOWN,WV is the location in WV with the most sales of MENS products, with a revenue of $112,543|2023-08-30 17:58:00.808778
2810|ROCKSPRNG,WY is the location in WY with the most sales of MENS products, with a revenue of $69,353|2023-08-30 17:58:01.111528
2811|BIRMINGHAM,AL is the location in AL with the most sales of WOMENS products, with a revenue of $232,082|2023-08-30 17:58:01.410448
2812|FLAGSTAFF,AZ is the location in AZ with the most sales of WOMENS products, with a revenue of $153,292|2023-08-30 17:58:01.717357
2813|SAN DIEGO,CA is the location in CA with the most sales of WOMENS products, with a revenue of $301,921|2023-08-30 17:58:02.055082
2814|HARTFORD,CT is the location in CT with the most sales of WOMENS products, with a revenue of $238,836|2023-08-30 17:58:02.373041
2815|MACON,GA is the location in GA with the most sales of WOMENS products, with a revenue of $191,303|2023-08-30 17:58:02.689242
2816|BLOOMNGTN,IL is the location in IL with the most sales of WOMENS products, with a revenue of $394,827|2023-08-30 17:58:03.012302
2817|COLUMBUS,IN is the location in IN with the most sales of WOMENS products, with a revenue of $502,131|2023-08-30 17:58:03.332637
2818|BATONROUGE,LA is the location in LA with the most sales of WOMENS products, with a revenue of $231,136|2023-08-30 17:58:03.649782
2819|JACKSON,MI is the location in MI with the most sales of WOMENS products, with a revenue of $194,412|2023-08-30 17:58:03.950210
2820|CONCORD,NH is the location in NH with the most sales of WOMENS products, with a revenue of $182,324|2023-08-30 17:58:04.257425
2821|BRICK,NJ is the location in NJ with the most sales of WOMENS products, with a revenue of $188,119|2023-08-30 17:58:04.550842
2822|EUGENE,OR is the location in OR with the most sales of WOMENS products, with a revenue of $247,166|2023-08-30 17:58:04.854656
2823|PITTSBURGH,PA is the location in PA with the most sales of WOMENS products, with a revenue of $231,281|2023-08-30 17:58:05.192228
2824|KNOXVILLE,TN is the location in TN with the most sales of WOMENS products, with a revenue of $196,267|2023-08-30 17:58:05.500575
2825|WACO,TX is the location in TX with the most sales of WOMENS products, with a revenue of $266,386|2023-08-30 17:58:05.841166
2826|OLYMPIA,WA is the location in WA with the most sales of WOMENS products, with a revenue of $247,504|2023-08-30 17:58:06.151417
2827|MIDDLETOWN,WV is the location in WV with the most sales of WOMENS products, with a revenue of $202,684|2023-08-30 17:58:06.469031
2828|ROCKSPRNG,WY is the location in WY with the most sales of WOMENS products, with a revenue of $213,926|2023-08-30 17:58:06.770697
2829|HUNTSVILLE,AL is the location in AL with the most sales of JUNIORS products, with a revenue of $43,136|2023-08-30 17:58:07.088426
2830|FLAGSTAFF,AZ is the location in AZ with the most sales of JUNIORS products, with a revenue of $35,499|2023-08-30 17:58:07.394066
2831|SAN DIEGO,CA is the location in CA with the most sales of JUNIORS products, with a revenue of $35,993|2023-08-30 17:58:07.694262
2832|HARTFORD,CT is the location in CT with the most sales of JUNIORS products, with a revenue of $34,219|2023-08-30 17:58:07.997960
2833|MACON,GA is the location in GA with the most sales of JUNIORS products, with a revenue of $32,527|2023-08-30 17:58:08.357715
2834|PERU,IL is the location in IL with the most sales of JUNIORS products, with a revenue of $30,792|2023-08-30 17:58:08.658096
2835|COLUMBUS,IN is the location in IN with the most sales of JUNIORS products, with a revenue of $53,853|2023-08-30 17:58:08.961889
2836|NEWORLEANS,LA is the location in LA with the most sales of JUNIORS products, with a revenue of $29,975|2023-08-30 17:58:09.268725
2837|JACKSON,MI is the location in MI with the most sales of JUNIORS products, with a revenue of $44,003|2023-08-30 17:58:09.578509
2838|MANCHESTER ,NH is the location in NH with the most sales of JUNIORS products, with a revenue of $29,542|2023-08-30 17:58:09.961429
